R,M
22.007001000003914,0.6708792358968394
21.475001000003264,0.6945969558416991
20.94800100000262,0.7182088436877897
20.427001000001983,0.7416023826024394
19.911001000001352,0.7646654509744095
19.40100100000073,0.7872697184768228
18.897001000000113,0.8092793556252934
18.397000999999502,0.8305534895880297
17.9040009999989,0.8509479398157986
17.417000999998304,0.8703246223028672
16.936000999997717,0.8885452797700076
16.461000999997136,0.9054675135153046
15.992000999996577,0.9209530438390706
15.531000999996833,0.9348704720084678
15.076000999997085,0.9471015148696842
14.629000999997332,0.9575431409304258
14.190000999997576,0.9660993865901947
13.759000999997815,0.9726894429093562
13.336000999998049,0.9772502519234634
12.923000999998278,0.9797411435812801
12.519000999998502,0.9801424313365712
12.12500099999872,0.9784522400374142
11.741000999998933,0.9746898690236273
11.36800099999914,0.9688961409896206
11.00600099999934,0.9611339956304168
10.656000999999534,0.9514859835640538
10.318000999999722,0.9400523489210935
9.992000999999902,0.9269493445788193
9.680001000000075,0.912307018545725
9.380001000000242,0.8962707494620755
